,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
773,140.10000610351562,140.1999969482422,140.0,140.10000610351562,2023-03-10 15:50:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.25689623524502,140.0431068165128,140.41743348232168,140.0075676620875,140.43621391859338,140.0237866917582,140.4660296878751,140.05397031212487,140.44781008337944,140.02419064904242,140.50241928794736,139.7135815665448,-0.04615510782718957,-0.027180175615360364,-0.030229769067830148,140.1500015258789,140.1500015258789,140.16666793823242,140.1999969482422,140.2375005086263,140.1999969482422,140.1187505722046,140.10000610351562,140.886805428399,141.1999969482422,0.0,0.071,0.071,0.0,10.751,7.385,5.404,3.855,2.351,0.283,2.233,0.112,0.041,0.226,0.066,0.239,0.054,0.261,0.033,0.248,0.054,0.286,0.277,-303641.716,-515549.231,-463550.468,0.036,0.036,0.048,0.071,0.098,0.071,0.013,0.0,0.558,0.779,0.0
775,139.89999389648438,140.0,139.89999389648438,140.0,2023-03-10 15:52:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.2511857713301,139.9488188063066,140.35398489750446,139.97101777278363,140.45187080308673,139.95812980726484,140.48142535078065,140.02257489335997,140.45031963948585,140.01968097086572,140.50192681927038,139.71567413287804,-0.06351788200649366,-0.03429473899027152,-0.04913860532562353,140.10000228881836,140.10000610351562,140.12500127156576,140.10000610351562,140.21250025431314,140.1999969482422,140.12041721343994,140.10000610351562,140.8808332019382,141.10000610351562,0.071,0.0,0.071,0.0,10.672,7.309,5.328,3.781,2.278,0.211,2.303,0.179,0.037,0.252,0.021,0.322,0.03,0.343,0.016,0.321,0.014,0.357,0.204,-220510.372,-408325.88,-285008.371,0.071,0.071,0.089,0.071,0.152,0.143,0.086,0.071,0.625,0.78,0.0
777,139.8000030517578,140.0,139.8000030517578,139.89999389648438,2023-03-10 15:54:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.24963868423487,139.8253620787046,140.34199375807398,139.88300662339574,140.4458035802911,139.8741961145331,140.50802347898355,139.97197652101647,140.45802076042813,139.99397966681798,140.50126709579084,139.71713378311543,-0.08573916940810022,-0.04583765380383785,-0.06823891500764034,140.03750038146973,140.0500030517578,140.08333333333334,140.10000610351562,140.18333307902017,140.1999969482422,140.12166716257732,140.10000610351562,140.87444430457222,141.0500030517578,0.072,0.071,0.072,0.0,10.593,7.232,5.253,3.706,2.205,0.14,2.373,0.249,0.053,0.315,0.012,0.389,0.018,0.433,0.051,0.397,0.067,0.428,0.131,-163269.29,-305307.58,-205114.974,0.098,0.107,0.131,0.143,0.202,0.214,0.158,0.143,0.692,0.815,0.0
778,139.89999389648438,139.89999389648438,139.5,139.60000610351562,2023-03-10 15:55:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.34144970135623,139.60855106158323,140.39304263608327,139.7444581268562,140.4789447435368,139.76105617199053,140.55134877655757,139.90465158965338,140.482149179849,139.95585130843227,140.5044503746277,139.7115506019348,-0.11595802102291941,-0.059042889965844475,-0.11186383461387095,139.97500038146973,140.0,140.0333340962728,140.10000610351562,140.1541665395101,140.1999969482422,140.12083384195964,140.10000610351562,140.87111097971598,141.0,0.214,0.214,0.072,0.0,10.356,7.002,5.027,3.484,1.985,0.075,2.582,0.528,0.006,0.565,0.103,0.626,0.115,0.677,0.218,0.628,0.254,0.644,0.08,-120488.4,-236538.301,-124894.583,0.268,0.286,0.309,0.357,0.395,0.428,0.372,0.357,0.902,0.993,0.0
779,139.60000610351562,139.60000610351562,139.3000030517578,139.5,2023-03-10 15:56:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.33391592747495,139.44108559840396,140.4476894573733,139.6023116870359,140.50481089056328,139.64519063531563,140.59734646733514,139.83065402094613,140.51187044771555,139.91213010160087,140.5093962577766,139.70340476761402,-0.14628999540590826,-0.07604072375158892,-0.14403205889456672,139.88750076293945,139.9499969482422,139.9750010172526,140.0500030517578,140.125,140.1999969482422,140.11958382924396,140.10000610351562,140.86763875749375,140.9499969482422,0.072,0.072,0.144,0.0,10.277,6.925,4.952,3.41,1.912,0.147,2.652,0.594,0.042,0.675,0.073,0.715,0.104,0.78,0.236,0.72,0.295,0.718,0.146,-95458.537,-183554.33,-96953.437,0.277,0.322,0.339,0.393,0.446,0.499,0.442,0.428,0.971,1.029,1.0
780,139.60000610351562,139.6999969482422,139.5,139.6999969482422,2023-03-10 15:57:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.26428134172141,139.41071789533913,140.45018460487876,139.54981539512124,140.49209658717493,139.59790432835243,140.6110600959727,139.7929401481679,140.52387107415692,139.8901294751595,140.5110284942862,139.7001725555185,-0.15243306783582966,-0.08534189488958623,-0.12254657944157543,139.83749961853027,139.89999389648438,139.93333435058594,140.0,140.0958334604899,140.1500015258789,140.119167137146,140.10000610351562,140.86444430881076,140.89999389648438,0.072,0.0,0.143,0.0,10.435,7.079,5.103,3.558,2.058,0.003,2.512,0.402,0.208,0.534,0.108,0.564,0.073,0.648,0.066,0.586,0.136,0.577,0.0,-91746.779,-163794.51,-114097.467,0.098,0.143,0.167,0.214,0.283,0.321,0.299,0.286,0.827,0.852,0.0
781,139.60000610351562,139.6999969482422,139.60000610351562,139.60000610351562,2023-03-10 15:58:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.17140715320147,139.37859208385908,140.4406902678473,139.4843108765619,140.48194950888546,139.53805171181767,140.6330865378983,139.74691407245325,140.53874237882906,139.86125823152253,140.51342685467415,139.69617421954462,-0.16348536498466615,-0.09198357382784234,-0.11855028958086677,139.77499961853027,139.79999542236328,139.89166768391928,139.9499969482422,140.06666692097983,140.10000610351562,140.1187505086263,140.10000610351562,140.86124988132053,140.89999389648438,0.0,0.072,0.0,0.0,10.356,7.002,5.027,3.484,1.985,0.075,2.582,0.408,0.159,0.599,0.083,0.628,0.044,0.735,0.105,0.668,0.187,0.65,0.069,-85489.91,-151866.234,-117855.939,0.125,0.143,0.208,0.25,0.333,0.357,0.37,0.357,0.895,0.923,1.0
782,139.6999969482422,139.6999969482422,139.60000610351562,139.6999969482422,2023-03-10 15:59:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,140.09104707880837,139.38395139531272,140.40856914305166,139.45393200135751,140.45060917433338,139.5093914360182,140.64423015894764,139.71577045140393,140.54819476733027,139.84180584302126,140.51342685467415,139.69617421954462,-0.16230501342806747,-0.092393959279732,-0.09403550108729064,139.73749923706055,139.6999969482422,139.85833358764648,139.89999389648438,140.03750038146973,140.10000610351562,140.1187505086263,140.10000610351562,140.85805543263754,140.89999389648438,0.0,0.0,0.072,0.0,10.435,7.079,5.103,3.558,2.058,0.003,2.512,0.279,0.227,0.505,0.176,0.534,0.137,0.671,0.011,0.603,0.101,0.579,0.003,-86172.509,-151300.358,-148660.911,0.027,0.0,0.113,0.143,0.241,0.286,0.299,0.286,0.822,0.852,0.0
783,139.6999969482422,139.6999969482422,139.3000030517578,139.5,2023-03-10 16:00:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.99122010993133,139.35877836418976,140.38750116992722,139.3875003559517,140.44961022785643,139.44039068767094,140.66841821488276,139.6635825175391,140.56814724385669,139.80985324442457,140.51754899231852,139.68965205748614,-0.17548477929423711,-0.09496861640579898,-0.10526724491006689,139.67499923706055,139.6500015258789,139.8000005086263,139.79999542236328,140.00000063578287,140.10000610351562,140.11833381652832,140.10000610351562,140.85486098395452,140.89999389648438,0.143,0.143,0.144,0.0,10.277,6.925,4.952,3.41,1.912,0.147,2.652,0.351,0.101,0.632,0.081,0.676,0.043,0.831,0.117,0.76,0.222,0.724,0.136,-79594.074,-146990.631,-132619.855,0.125,0.107,0.215,0.215,0.357,0.428,0.441,0.428,0.962,0.994,0.0
784,139.5,139.5,139.3000030517578,139.39999389648438,2023-03-10 16:01:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.92302663299452,139.30197184112657,140.3634943110876,139.31150683332157,140.46402851709956,139.35597117772465,140.69697717713032,139.60302343322124,140.59166034311184,139.77034008413423,140.523681878006,139.6803190985565,-0.19178867500491492,-0.10000814463131034,-0.12016625753335575,139.61249923706055,139.60000610351562,139.74166615804037,139.6999969482422,139.96250025431314,140.10000610351562,140.11791712443033,140.10000610351562,140.85138876173232,140.89999389648438,0.072,0.072,0.072,0.0,10.198,6.849,4.877,3.336,1.839,0.218,2.722,0.374,0.07,0.686,0.064,0.758,0.032,0.922,0.145,0.848,0.265,0.8,0.201,-72784.163,-139488.641,-116105.938,0.152,0.143,0.245,0.215,0.402,0.5,0.512,0.5,1.03,1.065,0.0
785,139.39999389648438,139.39999389648438,139.10000610351562,139.1999969482422,2023-03-10 16:02:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.85881154546288,139.19118769159766,140.3755307387452,139.1869692612548,140.4803575864472,139.23964210837698,140.73549121548734,139.52050915072357,140.62608993256381,139.71591049468228,140.53479812950846,139.6644027982259,-0.21833092905390572,-0.11026906692907232,-0.15131275612012018,139.52499961853027,139.5500030517578,139.66666539510092,139.6500015258789,139.91666666666666,140.0500030517578,140.1162504196167,140.10000610351562,140.84749986860487,140.89999389648438,0.143,0.143,0.072,0.0,10.04,6.695,4.727,3.188,1.693,0.361,2.861,0.471,0.006,0.837,0.009,0.911,0.028,1.091,0.23,1.014,0.369,0.95,0.333,-63856.426,-126336.669,-92094.886,0.233,0.251,0.334,0.322,0.512,0.607,0.654,0.642,1.17,1.207,0.0
786,139.1999969482422,139.1999969482422,139.0,139.0,2023-03-10 16:03:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.93989733814723,138.9601003730344,140.39709317315942,139.02790606390113,140.50785216505835,139.09214783494167,140.7922026293146,139.41979749275572,140.67168151044334,139.64831879473243,140.55174385109925,139.64105705222104,-0.2525922130939193,-0.12610202418263272,-0.18943385319687422,139.44999885559082,139.5,139.58333206176758,139.60000610351562,139.86249987284342,140.0,140.11458377838136,140.10000610351562,140.8434720993042,140.89999389648438,0.144,0.144,0.0,0.0,9.881,6.542,4.576,3.039,1.547,0.504,3.001,0.672,0.029,0.995,0.02,1.073,0.066,1.273,0.301,1.188,0.464,1.104,0.459,-55129.408,-110328.207,-73476.536,0.323,0.358,0.418,0.43,0.617,0.714,0.795,0.785,1.309,1.348,1.0
787,139.10000610351562,139.1999969482422,139.0,139.10000610351562,2023-03-10 16:04:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.94510581422807,138.85489342283248,140.34028967029607,138.94721071117365,140.49185416281847,138.99814675270886,140.82231405969074,139.3416861844499,140.703774308668,139.5962259965078,140.56382900205145,139.62417197451103,-0.26857886084374627,-0.1376003992182664,-0.18359389936080106,139.39999961853027,139.4499969482422,139.5083325703939,139.5500030517578,139.81666692097983,139.9499969482422,140.11250044504803,140.10000610351562,140.83958322736953,140.89999389648438,0.0,0.072,0.072,0.0,9.96,6.619,4.651,3.113,1.62,0.433,2.931,0.604,0.177,0.884,0.11,0.991,0.073,1.223,0.173,1.14,0.355,1.041,0.375,-51891.122,-101189.827,-75865.048,0.215,0.251,0.293,0.322,0.513,0.607,0.723,0.714,1.235,1.277,0.0
788,139.0,139.10000610351562,139.0,139.0,2023-03-10 16:05:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.86217427709548,138.76282572290452,140.29610935907309,138.8538902594572,140.46979141875204,138.90020980195106,140.85411987836585,139.25788024370445,140.7385918636643,139.53940831944115,140.57920143831745,139.60239951383096,-0.28602097932315473,-0.1469671207607533,-0.1844340069307009,139.3125,139.29999542236328,139.43333307902017,139.5,139.77083333333334,139.89999389648438,140.11041711171467,140.10000610351562,140.83597210778132,140.8499984741211,0.0,0.072,0.0,0.0,9.881,6.542,4.576,3.039,1.547,0.504,3.001,0.616,0.171,0.924,0.105,1.046,0.072,1.316,0.185,1.235,0.387,1.123,0.432,-48697.834,-94678.977,-75465.711,0.224,0.215,0.311,0.358,0.551,0.643,0.793,0.785,1.304,1.313,1.0
791,139.5,139.5,139.3000030517578,139.39999389648438,2023-03-10 16:08:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.60685245575368,138.86814220367015,140.01704882130477,138.8954477454677,140.2734952157382,138.8765032583829,140.81239111729008,139.16760827235834,140.7695289235121,139.4684706492418,140.5926470278497,139.58015375340028,-0.22630880882985593,-0.10816277510089543,-0.03830826292102074,139.2374973297119,139.29999542236328,139.3666648864746,139.39999389648438,139.67083295186362,139.6500015258789,140.1070837020874,140.10000610351562,140.82652763790554,140.8000030517578,0.072,0.072,0.072,0.0,10.198,6.849,4.877,3.336,1.839,0.218,2.722,0.148,0.383,0.441,0.363,0.623,0.377,1.003,0.167,0.973,0.049,0.848,0.129,-61697.246,-128979.824,-363990.146,0.117,0.072,0.024,0.0,0.194,0.179,0.505,0.5,1.013,0.994,0.0
792,139.39999389648438,139.39999389648438,139.1999969482422,139.1999969482422,2023-03-10 16:09:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.55786866121124,138.86712676115204,139.9333937309329,138.8916032173093,140.20152534904227,138.85847220955148,140.8093276135018,139.12267189821694,140.7859953976584,139.43400399199,140.60062993444862,139.5681708468014,-0.22530815096416745,-0.09661987654190077,-0.05044828230592202,139.21249771118164,139.1999969482422,139.32499821980795,139.39999389648438,139.62916628519693,139.60000610351562,140.10500036875408,140.10000610351562,140.8230554156833,140.8000030517578,0.143,0.143,0.0,0.0,10.04,6.695,4.727,3.188,1.693,0.361,2.861,0.256,0.24,0.524,0.222,0.714,0.246,1.143,0.056,1.127,0.168,0.996,0.264,-61882.051,-144169.732,-276026.138,0.009,0.0,0.09,0.143,0.307,0.287,0.646,0.642,1.153,1.136,1.0
793,139.1999969482422,139.3000030517578,139.10000610351562,139.3000030517578,2023-03-10 16:10:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.57550233668823,138.87449461155396,139.82813585480682,138.92186223784455,140.11204823156518,138.8679490218528,140.80429499942363,139.0877045122951,140.79713737611266,139.40686195250063,140.60531327742171,139.5610874794142,-0.21397885063552735,-0.08506794112948335,-0.03886019947981367,139.2249984741211,139.25,139.29999796549478,139.3499984741211,139.59583282470703,139.5500030517578,140.10291703542075,140.10000610351562,140.8195831934611,140.8000030517578,0.072,0.0,0.144,0.0,10.119,6.772,4.802,3.262,1.766,0.29,2.791,0.197,0.306,0.378,0.272,0.58,0.311,1.068,0.153,1.063,0.077,0.928,0.187,-65199.893,-163851.469,-358564.457,0.054,0.036,0.0,0.036,0.212,0.179,0.573,0.571,1.079,1.065,1.0
794,139.3000030517578,139.39999389648438,139.1999969482422,139.39999389648438,2023-03-10 16:11:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.59121858405243,138.95877683831085,139.79991338404488,138.92508318272758,140.0345445885125,138.8854520545539,140.793710092225,139.06228905328283,140.8041750430936,139.38582404137907,140.60685736364815,139.55874334435964,-0.19468763512196574,-0.07106117999068937,-0.015034135435513463,139.27499771118164,139.3499984741211,139.27499771118164,139.3499984741211,139.56666564941406,139.5,140.1012503306071,140.10000610351562,140.8162498474121,140.8000030517578,0.072,0.0,0.144,0.0,10.198,6.849,4.877,3.336,1.839,0.218,2.722,0.137,0.318,0.286,0.342,0.453,0.37,0.99,0.243,0.997,0.01,0.858,0.114,-71701.873,-196268.983,-927323.215,0.09,0.036,0.09,0.036,0.119,0.072,0.501,0.5,1.006,0.994,0.0
795,139.39999389648438,139.39999389648438,139.1999969482422,139.3000030517578,2023-03-10 16:12:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.58283572643754,139.0171589329863,139.78204597051123,138.91795097773095,139.94359741631254,138.90639953192962,140.7847660420288,139.03123310347902,140.8124246361334,139.3595745704096,140.6114392461352,139.55176143745854,-0.18533125006675277,-0.06010435774610137,-0.01627706876774937,139.2999973297119,139.3499984741211,139.25833129882812,139.3000030517578,139.5291659037272,139.4499969482422,140.09916699727376,140.10000610351562,140.8129165225559,140.75,0.072,0.072,0.072,0.0,10.119,6.772,4.802,3.262,1.766,0.29,2.791,0.203,0.203,0.345,0.275,0.46,0.283,1.055,0.193,1.074,0.043,0.933,0.18,-75262.717,-231863.566,-855905.213,0.0,0.036,0.03,0.0,0.164,0.108,0.57,0.571,1.074,1.03,1.0
798,139.39999389648438,139.5,139.3000030517578,139.39999389648438,2023-03-10 16:15:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.50117716556167,139.19881596798325,139.60983126972076,138.99016338970307,139.75581168334907,138.97418404419,140.7319263158174,138.97207209726852,140.82011713461887,139.29988164467798,140.6156481284005,139.54515240870887,-0.13842353640015403,-0.027287066399940975,0.011825067059902494,139.34999656677246,139.39999389648438,139.30833053588867,139.39999389648438,139.44583129882812,139.39999389648438,140.09291699727376,140.10000610351562,140.80347205268012,140.6999969482422,0.0,0.072,0.072,0.0,10.198,6.849,4.877,3.336,1.839,0.218,2.722,0.073,0.145,0.15,0.295,0.255,0.306,0.946,0.308,1.008,0.072,0.865,0.104,-100805.413,-510964.715,1178751.614,0.036,0.0,0.066,0.0,0.033,0.0,0.495,0.5,0.997,0.924,1.0
799,139.5,139.60000610351562,139.39999389648438,139.60000610351562,2023-03-10 16:16:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.6079931001417,139.14200308516104,139.63664873372682,138.97584668863647,139.77052324074162,138.96947309714898,140.7169154541638,138.96308332513306,140.81910789830658,139.28889106409576,140.6156481284005,139.54515240870887,-0.10997858342670952,-0.013092973653162716,0.043683397333950325,139.37499809265137,139.39999389648438,139.34999720255533,139.39999389648438,139.4291648864746,139.39999389648438,140.09125035603842,140.10000610351562,140.80041650136312,140.6999969482422,0.072,0.0,0.143,0.0,10.356,7.002,5.027,3.484,1.985,0.075,2.582,0.006,0.329,0.026,0.449,0.122,0.454,0.794,0.458,0.866,0.223,0.722,0.039,-127033.81,-1066320.782,319472.228,0.161,0.143,0.179,0.143,0.123,0.143,0.351,0.357,0.853,0.782,0.0
801,139.60000610351562,139.60000610351562,139.39999389648438,139.5,2023-03-10 16:18:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.62072780894127,139.25426837636147,139.67933639601006,138.9831601707624,139.71903809474728,138.99095793796758,140.67352111783117,138.94247741732505,140.8153458431348,139.26065299719724,140.6197750934683,139.53782549246918,-0.08114895092390384,0.0066238870795263935,0.040408351216058236,139.43749809265137,139.39999389648438,139.39999771118164,139.39999389648438,139.39583206176758,139.39999389648438,140.08666699727377,140.10000610351562,140.7943053987291,140.6500015258789,0.072,0.072,0.072,0.0,10.277,6.925,4.952,3.41,1.912,0.147,2.652,0.086,0.176,0.128,0.372,0.157,0.366,0.834,0.401,0.934,0.172,0.796,0.027,-172006.104,2105914.162,345125.667,0.045,0.072,0.072,0.072,0.075,0.072,0.419,0.428,0.919,0.818,0.0
